Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_ffba861ee3f0.exe,1724416,7.28,5.812,237,1,0
ember_de4c01d29177.exe,62464,29.17,3.804,1,0,0
ember_16dfcfcf5148.exe,42496,25.89,3.593,1,0,0
ember_63e4394c460b.exe,2695028,5.6,5.005,237,1,0
ember_529169046a39.exe,386560,1.49,4.727,1,0,0
ember_29576b6c8e6b.exe,2082528,1.36,5.666,13,0,0
ember_cb9ac647269b.exe,589824,6.93,4.106,92,0,0
ember_0a78d8242c15.exe,540672,20.95,5.329,180,1,0
ember_e241f3492c59.exe,692264,27.32,4.373,262,1,0
ember_49232985918d.exe,247936,9.99,4.357,94,1,0
ember_9c838472b772.exe,327680,24.95,4.806,229,0,0
ember_90d641df889f.exe,688744,19.91,3.854,46,1,0
ember_0de200a35e84.exe,205312,21.64,4.539,100,1,0
ember_627fc83899ef.exe,22528,33.03,4.108,1,0,0
ember_09075e5313d9.exe,1451008,12.16,4.436,117,0,0
ember_23df88549888.exe,4096,58.91,3.798,0,0,0
ember_668e0d71405b.exe,55744,22.17,3.885,0,0,0
ember_8c178a394ce9.exe,53760,32.84,4.617,123,1,0
ember_3538b8a43e2b.exe,727233,12.78,0.933,0,0,0
ember_ac791ff432f8.exe,810833,14.13,1.098,0,0,0
ember_5eba3ea6506d.exe,769536,26.68,3.42,1,0,0
ember_01f917c2056c.exe,90112,96.07,3.78,40,0,0
ember_3430f623e760.exe,527360,14.74,5.053,32,0,0
ember_cf22ea29c1af.exe,519680,23.4,5.983,59,1,0
ember_13fcb5a4e29b.exe,630195,14.47,1.089,0,0,0
ember_795f6a52b6ad.exe,1199016,1.09,5.196,154,0,0
ember_e1f76d7d8af7.exe,468992,24.31,4.456,209,1,0
ember_09093a44adb0.exe,2116096,27.33,3.728,1,0,0
ember_10b4d29107cb.exe,358726,13.88,2.174,0,0,0
ember_d3c3d5053d24.exe,2131456,22.47,4.981,239,1,0
ember_06dde5fe9ef9.exe,249856,11.93,4.243,58,0,0
ember_359692e20df4.exe,1418792,4.58,5.462,195,1,0
ember_23d6af9c527e.exe,899584,27.97,4.554,0,0,0
ember_ad1dbaaf2210.exe,821704,98.55,0.115,0,0,0
ember_96edb62ba1a2.exe,800570,14.31,1.095,0,0,0
ember_c8b48549618e.exe,5004816,0.64,5.083,154,0,0
ember_55a2bb780561.exe,797584,25.65,3.518,1,0,0
ember_935e0559b5b1.exe,884224,20.74,4.671,935,1,0
ember_c98ddaf1f8c1.exe,309184,15.57,5.1,126,2,0
ember_536df2391e28.exe,7168,52.11,2.451,0,0,0
ember_745886395d1b.exe,2643456,15.76,5.335,249,1,0
ember_c31e7833f33b.exe,10485760,1.97,4.409,133,2,0
ember_0ef7bb5f42b9.exe,5865472,14.17,5.55,506,1,0
ember_d30f5945af08.exe,803396,14.26,1.096,0,0,0
ember_92620c1c213d.exe,1520076,0.94,5.131,168,1,0
ember_8985f6053faf.exe,34280,6.37,6.058,5,0,0
ember_d810ab12a89d.exe,5003096,2.37,5.784,334,2,0
ember_ba8c830ca879.exe,1130840,4.11,5.376,98,1,0
ember_b975e25ec2f6.exe,2372608,0.99,7.464,18,0,0
ember_b63b1d3f9ea3.exe,16896,28.57,4.838,31,0,0
ember_418878aed6b7.exe,5051614,0.67,5.284,204,1,0
ember_8f0c02aee1fd.exe,144384,10.39,3.792,1,0,0
ember_98a4a7c784f6.exe,692840,28.07,3.698,1,0,0
ember_ee8ba1173875.exe,2741178,7.91,5.52,195,3,0
ember_b5dac1563a54.exe,738816,17.7,5.082,16,0,0
ember_280c8ac187a5.exe,20480,50.33,5.334,45,0,0
ember_d5a92bbb2daa.exe,851968,11.23,1.518,0,0,0
ember_2f1ca404549e.exe,55296,33.58,4.71,0,0,0
ember_a4283f6752d0.exe,37888,51.86,3.237,53,1,0
ember_cef8934d9469.exe,82944,24.87,2.654,170,0,0
ember_e18621669211.exe,442368,20.06,4.132,91,0,0
ember_0efdd0371ae9.exe,414763,13.26,0.821,0,0,0
ember_e3056e10c86c.exe,1044992,0.34,0.0,0,0,0
ember_da56537ea838.exe,32768,23.89,4.011,62,1,0
ember_05b9bf10cc32.exe,24152035,0.58,4.259,63,1,0
ember_b3bcd73f390e.exe,46083,12.75,1.299,0,0,0
ember_091e0b1f6c52.exe,3146008,14.59,4.78,69,1,0
ember_34681fdcdfdd.exe,3072,54.65,4.032,0,0,0
ember_a51bc49f43d0.exe,321680,29.42,3.921,113,0,0
ember_36e136aec8f4.exe,372158,16.62,4.182,100,0,0
ember_7c07c63526ee.exe,135277,4.85,0.964,0,0,0
ember_d18bbf929670.exe,204800,31.89,4.217,1,0,0
ember_eccdfbbb4e38.exe,2860144,24.45,4.333,1,0,0
ember_a9906b3f1586.exe,50688,44.11,3.612,27,1,0
ember_d4e4c2c2c5cc.exe,7680,44.09,3.303,1,0,0
ember_6c0f8c59ded0.exe,799459,14.33,1.095,0,0,0
ember_73ac48e7078e.exe,109568,26.76,3.7,1,0,0
ember_7ce6557b9f79.exe,1310720,26.46,3.143,154,0,0
ember_e8d04da098d3.exe,139224,13.51,4.958,8,0,0
ember_33f22d4f1b48.exe,350208,2.29,5.584,15,0,0
ember_d919cb26fa07.exe,4054016,25.17,3.383,1,0,0
ember_6f72fb74dca8.exe,624128,15.07,4.754,1,0,0
ember_28acdad5f429.exe,12307456,1.13,6.545,14,0,0
ember_8f1e1ab44a7e.exe,9728,42.41,3.462,1,0,0
ember_63b6995775d0.exe,74752,23.14,4.762,110,1,0
ember_d725719ab761.exe,22208,33.65,3.062,0,0,0
ember_9dedd8b2a84b.exe,1108884,1.29,5.131,168,1,0
ember_6cc555faf8e4.exe,91120,16.85,5.332,311,1,0
ember_a8b6889b7b0a.exe,1535416,15.48,6.029,159,2,0
ember_1422b6e1ac3a.exe,9484752,0.51,4.37,8,0,0
ember_6f6a822f16f6.exe,1314816,18.36,4.355,134,1,0
ember_7195217c9692.exe,1131008,20.99,5.314,1341,0,0
ember_72daa3d8c76e.exe,10485254,0.79,4.592,135,2,0
ember_d5a58bcebf5d.exe,162193,28.49,4.254,103,0,0
ember_00894c99199b.exe,1351400,22.17,4.522,125,1,0
ember_42d2d2fc58f9.exe,2370596,1.67,4.248,37,0,0
ember_123a728c95e3.exe,12710912,20.97,4.37,1082,2,0
ember_92f4bf95ff2d.exe,17278376,0.5,4.875,165,0,0
ember_6dfdd64e4b1b.exe,4416,20.31,5.733,0,0,0
ember_09b427b0e6c8.exe,839680,22.83,3.635,1,0,0
ember_ba4b634359e4.exe,2336,26.58,5.724,0,0,0
ember_57604e4682bf.exe,5442560,18.64,5.815,476,1,0
ember_54afe505c8ea.exe,14078,13.23,1.629,0,0,0
ember_f64a027c11e8.exe,1884379,15.65,4.274,0,0,0
ember_c7a013e87693.exe,31018584,0.46,4.567,15,0,0
ember_5f56ef023248.exe,598528,14.82,5.099,32,0,0
ember_2ac28cecac61.exe,9103,9.48,3.91,0,0,0
ember_20aff6873eef.exe,5120,57.62,3.773,0,0,0
ember_edef87c1e8d8.exe,731648,1.92,6.592,2,0,0
ember_076a5c4d828a.exe,1836890,3.26,4.444,12,1,0
ember_c29ee885c5cd.exe,273920,29.47,3.113,102,1,0
ember_c0f570c7550a.exe,86832,14.3,4.374,149,1,0
ember_0fedd046a182.exe,830732,13.79,1.104,0,0,0
ember_b7d32712a1a3.exe,60704,37.39,3.483,1,0,0
ember_592995ea5e21.exe,609688,20.02,4.752,170,1,0
ember_04e28bd3b8c5.exe,851582,13.45,1.106,0,0,0
ember_8da5a84df9cd.exe,806568,14.2,1.097,0,0,0
ember_ec506902e08b.exe,1432064,13.03,5.379,478,4,0
ember_980bd0f9b426.exe,1488200,18.61,4.322,1,0,0
ember_01b8cec2ff94.exe,106496,18.87,3.346,174,2,0
ember_438c2243b8d9.exe,1657344,2.14,5.75,13,0,0
ember_6a6cf4618758.exe,145416,13.57,4.195,81,1,0
ember_e26c83b93d58.exe,9680,17.81,4.217,0,0,0
ember_35e0503a95bc.exe,5001551,0.66,5.646,151,0,0
ember_d7e11205976b.exe,113680,15.89,4.231,92,1,0
ember_ac8f4668f429.exe,9216,42.0,3.09,1,0,0
ember_2309071df3d1.exe,5001960,0.84,5.303,146,0,0
ember_81fbf1421999.exe,45272,25.68,3.548,1,0,0
ember_434566cd4f0f.exe,20416,24.28,4.422,0,0,0
ember_7d4b4a4983fe.exe,385024,63.68,2.785,1,0,0
ember_519ae756bbc7.exe,5003439,2.61,4.358,474,4,0
ember_f6f903e6ac74.exe,19968,21.0,4.265,1,0,0
ember_5f57bde54550.exe,468480,17.02,4.359,1,0,0
ember_f0296d505781.exe,572712,2.78,5.213,84,0,0
ember_81b78dc0e9e1.exe,334336,24.46,3.716,1,0,0
ember_c53726abc0dd.exe,892248,25.5,4.917,165,0,0
ember_a99225510cee.exe,13312,40.86,3.656,1,0,0
ember_45453005f5d3.exe,1949184,53.97,2.575,1,0,0
ember_01514d38d49e.exe,16896,32.71,3.488,1,0,0
ember_768df9679fe4.exe,139776,27.11,4.258,151,0,0
ember_1e9341da1ba5.exe,1593774,2.81,4.052,171,0,0
ember_cd27be1db149.exe,266240,34.26,3.497,1,0,0
ember_60eac2f5d11e.exe,237056,28.4,3.451,1,0,0
ember_d03273c212d0.exe,2036573,1.7,2.661,0,0,0
ember_8ca9861e7bd1.exe,2793112,16.17,5.202,297,0,0
ember_6182cacbc483.exe,41472,6.97,2.572,0,0,0
ember_c7eddbf1a7b1.exe,16896,48.31,2.567,46,1,0
ember_4c302644fe22.exe,115576,22.54,6.55,7,0,0
ember_44dcee8802a1.exe,2142208,35.22,4.179,7,0,0
ember_45acb61a1994.exe,152594,2.72,5.486,8,0,0
ember_0f38ba1f0e96.exe,2803808,7.99,5.574,194,3,0
ember_e2c09098138a.exe,535024,10.99,5.575,457,1,0
ember_8aca1a717d8e.exe,804300,14.24,1.096,0,0,0
ember_a594bbd12dd9.exe,1940992,1.59,5.59,1,0,0
ember_df9928cbf296.exe,5233574,24.57,1.123,0,0,0
ember_b9fbc5872896.exe,83456,23.93,1.848,0,0,0
ember_b90f31368294.exe,195072,7.78,7.602,11,0,0
ember_a4977e28acb4.exe,798147,14.35,1.094,0,0,0
ember_03e40b810975.exe,3362480,1.78,5.518,121,1,0
ember_6150deee0ce7.exe,1881400,20.0,4.322,345,0,0
ember_cf294569b60b.exe,1386343,3.06,4.494,53,1,0
ember_1e9bc037aec9.exe,314040,20.15,4.699,211,1,0
ember_6918f8623ed3.exe,61170,14.8,4.945,8,0,0
ember_3189be16e187.exe,5001688,5.87,3.43,167,0,0
ember_e1d155a89083.exe,389120,22.21,4.373,1,0,0
ember_c38ee454ac1b.exe,309248,31.05,5.596,0,0,0
ember_3ab9958b5f1b.exe,375808,31.19,3.56,1,0,0
ember_5416b5d1767a.exe,5632,45.88,3.364,1,0,0
ember_ad677203104d.exe,2048,66.21,1.35,0,0,0
ember_abf052eee2d5.exe,95296,16.9,4.619,86,1,0
ember_3c2e5ec563c1.exe,5000200,1.12,5.303,146,0,0
ember_398013892f2a.exe,1600000,4.08,3.533,111,2,0
ember_26cffa4a0005.exe,86528,43.0,4.05,0,0,0
ember_cc708c3d0792.exe,4133062,0.58,6.891,4,0,0
ember_351ff160749a.exe,705024,31.36,4.134,1,0,0
ember_97e2f9e371ee.exe,801302,14.3,1.096,0,0,0
ember_62169e5c7477.exe,621620,18.63,3.955,367,1,0
ember_2335fdfe66a5.exe,3930000,26.45,3.64,1,0,0
ember_6432bd699e0b.exe,98552,19.75,4.812,190,1,0
ember_0c14fdf96c12.exe,793854,14.43,1.093,0,0,0
ember_6e1d75deb60e.exe,8179352,3.05,5.622,372,3,0
ember_01dbdb9e9f54.exe,573952,49.1,2.396,1,0,0
ember_884aa7d68175.exe,383720,18.45,5.062,34,0,0
ember_85028f7baaa2.exe,758088,2.77,2.653,0,0,0
ember_4c2b71703a04.exe,229376,21.62,4.884,277,1,0
ember_ebf85f14011d.exe,4001792,1.28,4.727,165,0,0
ember_9fb44704a904.exe,5000512,0.69,4.441,8,0,0
ember_64746ddd6acf.exe,280576,12.99,5.152,1,0,0
ember_666a0a98c1fc.exe,1664824,2.06,5.722,164,0,0
ember_f0005e42be24.exe,1248,49.52,4.109,0,0,0
ember_d8ff7ee40fd6.exe,1234184,5.38,4.953,156,2,0
ember_f5ee349f0d28.exe,670720,70.58,2.492,609,0,0
ember_2980fb531332.exe,1343488,17.73,3.266,116,0,0
ember_500dd3fb2851.exe,115200,19.34,4.56,229,1,0
ember_d7df48e6bce4.exe,637952,2.03,6.186,7,0,0
ember_4ab7fd9e3aaf.exe,57872,20.86,5.677,127,0,0
ember_9673be380f67.exe,1286144,2.16,4.717,1,0,0
ember_6d351b491c94.exe,5001440,5.08,4.536,135,2,0
ember_f4754065e81b.exe,221595,31.32,4.459,259,1,0
ember_4580fa648a94.exe,73728,27.21,3.577,1,0,0
ember_e3267856ae91.exe,977873,13.92,5.435,398,2,0
ember_24cbd85d2608.exe,5001954,1.1,4.423,135,2,0
ember_d4684d8b0ded.exe,26112,32.63,3.437,1,0,0
ember_a21382bc6b2d.exe,156696,28.94,3.936,111,1,0
ember_0fadaf31a9ea.exe,5001916,1.46,5.589,173,2,0
ember_d02d9b369fb3.exe,5112832,33.72,4.778,353,1,0
ember_2cc4a9a09667.exe,3706952,15.53,4.979,194,1,0
ember_248c3a74c57a.exe,35096,20.01,4.284,72,0,0
ember_c4ba5f9b6407.exe,1667072,6.66,5.465,159,0,0
ember_5c9d02c33b2b.exe,1557720,4.44,5.898,16,1,0
ember_7b03907ad2d5.exe,155136,22.0,4.383,168,1,0
ember_804553537372.exe,809906,14.15,1.098,0,0,0
ember_471614fca014.exe,5729,69.38,1.419,0,0,0
ember_12016b3307fd.exe,3239040,0.78,4.941,154,0,0
ember_568939b520a5.exe,803019,14.27,1.096,0,0,0
ember_b1079fcfc964.exe,4403557,1.19,4.424,135,2,0
ember_823c22254be0.exe,19505,48.76,0.92,0,0,0
ember_b053c63cbddc.exe,802347,14.28,1.096,0,0,0
ember_b0fa15b81d09.exe,1925728,2.35,6.588,3,0,0
ember_40bf31a7bd7e.exe,695296,29.81,3.63,1,0,0
ember_b293b39f3084.exe,10752,31.12,4.251,72,1,0
ember_138bdf3a4c7b.exe,275968,16.14,4.975,192,1,0
ember_e29dd09da1d4.exe,80120,30.28,3.413,1,0,0
ember_b26f2aea5732.exe,3531264,31.94,5.39,2901,0,0
ember_95e0c413f107.exe,1817704,1.36,3.729,64,0,0
ember_1cd4adec8a1f.exe,2982216,12.52,5.163,0,0,0
ember_1358ef8f4490.exe,37112,15.68,4.376,97,1,0
ember_be55bb82c063.exe,1425408,21.17,4.558,1,0,0
ember_a81f399f29e5.exe,10485760,0.51,4.402,8,0,0
ember_ff9d35093755.exe,41472,21.0,1.545,0,0,0
ember_7bc495283b6e.exe,184832,18.53,4.83,1143,0,0
ember_f2b4807a758f.exe,2704384,3.19,5.355,1,0,0
ember_886e1ba82768.exe,834829,13.72,1.104,0,0,0
ember_3fe684f43688.exe,1856,36.26,5.121,0,0,0
ember_de33ab272fc6.exe,798377,14.35,1.094,0,0,0
ember_3aa69a253901.exe,800514,14.31,1.095,0,0,0
ember_53981bd8c5d4.exe,5001064,15.12,0.728,0,0,0
ember_ace726165dbf.exe,256696,15.42,5.077,261,1,0
ember_fa48b42e1b29.exe,774656,0.84,7.993,0,0,0
ember_ade7099048a7.exe,398364,71.14,4.405,325,0,0
ember_47ac090fba6e.exe,4096,27.83,1.258,0,0,0
ember_a9ab7ebd3a70.exe,88576,15.7,4.829,88,0,0
ember_1f5fd9f52a54.exe,782272,1.1,6.914,20,1,0
ember_927281011790.exe,808489,14.17,1.097,0,0,0
ember_cee17255a5ce.exe,4096,21.09,3.899,0,0,0
ember_db79e8bdb9e4.exe,5000300,0.89,4.26,26,0,0
ember_452f6b0bdc51.exe,262656,15.94,3.691,1,0,0
ember_f86bc53c8e75.exe,98304,36.29,3.709,1,0,0
ember_fcfa68f0c50a.exe,28672,58.65,3.661,1,0,0
ember_2c0e37d8cde8.exe,1317824,12.53,1.015,0,0,0
ember_3eef0aa469e5.exe,604672,2.76,5.757,12,0,0
ember_5563a273daad.exe,17273408,0.5,4.875,165,0,0
ember_a043001a9030.exe,727716,4.21,6.261,124,1,0
ember_7f97b6455a24.exe,5002199,1.41,5.58,147,2,0
ember_0f74b8c60dee.exe,629224,23.66,3.753,0,0,0
ember_2e354360eaa0.exe,167936,33.09,3.473,249,1,0
ember_98ac74bf6100.exe,1925328,2.33,6.588,3,0,0
ember_57ff0ecf5aea.exe,708608,26.01,3.547,0,0,0
ember_80dbe07e7bb3.exe,2363055,0.87,4.673,8,0,0
ember_f522c5c99191.exe,1942568,26.52,3.695,1,0,0
ember_4a7b6a713f57.exe,1517056,3.73,4.71,1,0,0
ember_b5497e1cebf2.exe,2703360,28.89,3.747,1,0,0
ember_81d3a96d4a81.exe,692400,5.49,5.948,117,1,0
ember_f7e9cecfe22d.exe,1068544,99.97,0.0,0,0,0
ember_89f075b5e20d.exe,498760,17.72,4.387,196,5,0
ember_295305af03da.exe,4096,93.53,0.0,0,0,0
ember_5b5038e3f83c.exe,331776,24.09,4.804,224,0,0
ember_4252b6d6a6c9.exe,113326,19.62,4.78,129,2,0
ember_d4469c22dfb4.exe,1427144,15.85,4.297,146,0,0
ember_0f14d07724d2.exe,1271472,2.71,5.609,98,1,0
ember_1073f84aecdb.exe,5001390,0.65,5.764,26,0,0
ember_37c653a1a892.exe,54784,9.73,4.5,1,0,0
ember_6a133fe75fed.exe,76800,20.63,4.957,77,2,0
ember_bea14cf76eda.exe,683520,19.81,5.359,118,1,0
ember_75db34259c8b.exe,9728,42.04,3.26,1,0,0
ember_e5418b2d45a7.exe,3485944,16.48,4.859,824,2,0
ember_644b79c744c2.exe,118784,28.14,4.328,87,0,0
ember_0dce6294f1ec.exe,10752,40.22,4.002,59,1,0
ember_ad97a5f1534e.exe,1053579,1.47,5.023,110,0,0
ember_bcb8ec565443.exe,819200,21.01,3.777,261,1,0
ember_f04658be76db.exe,61440,42.55,3.897,1,0,0
ember_7afd423bc298.exe,105944,2.21,7.922,0,0,0
ember_a53fe97e7482.exe,133120,5.34,5.832,101,0,0
ember_65d9569d8c69.exe,339968,12.54,2.223,0,0,0
ember_7b7f57c71882.exe,221184,28.9,4.385,308,1,0
ember_26a73573cb54.exe,637992,9.46,5.513,195,1,0
ember_aba24ca175e1.exe,20480,91.49,2.96,26,0,0
ember_632f428696c2.exe,4749,69.99,3.194,2,0,0
ember_ed1e75a6f6aa.exe,637992,9.46,5.513,195,1,0
ember_1b5c5f2c1295.exe,1368787,3.88,4.556,41,0,0
ember_02bcc563f93d.exe,2693589,7.33,6.276,338,2,0
ember_0c73a2cf9e1e.exe,847461,1.57,4.923,84,0,0
ember_1011ffd55239.exe,94208,35.4,4.731,107,0,0
ember_3f88afc7cb8e.exe,263168,28.94,5.216,0,0,0
ember_556d49997563.exe,1167360,16.86,5.326,341,1,0
ember_aba89f4aa730.exe,13824,53.27,3.808,0,0,0
ember_ffc92f51401c.exe,1201686,2.56,4.84,11,0,0
ember_ffba1077c279.exe,494192,22.85,5.082,368,2,0
ember_34f9d9dc9d8b.exe,143464,18.04,5.131,154,0,0
ember_9b4d1a43715c.exe,135680,22.11,4.473,188,2,0
ember_085f89c938e1.exe,40960,54.2,4.502,36,0,0
ember_9c007cdef4ac.exe,5286639,11.41,1.316,0,0,0
ember_4b374798fb8b.exe,10479128,0.84,5.047,134,1,0
ember_8ce5d120d2df.exe,568320,26.03,2.993,1,0,0
ember_6ce8e49d7a45.exe,278016,7.49,4.653,1,0,0
ember_41e13a2875ae.exe,2756608,19.13,5.114,0,0,0
ember_52503d6dd8de.exe,331776,7.5,6.806,2,0,0
ember_a4fb744cb8da.exe,1813192,17.83,5.245,455,1,0
ember_2edb1ae9a1ba.exe,375808,12.64,5.35,169,1,0
ember_8d7cbaa4d787.exe,401408,40.76,4.211,304,2,0
ember_dc40bf01b227.exe,375200,12.02,5.511,167,2,0
ember_93014a28aea2.exe,5002215,0.92,4.606,113,1,0
ember_c66772a6746f.exe,245760,1.12,3.958,0,0,0
ember_4dbe78272758.exe,400387,19.23,5.278,308,1,0
ember_558514739562.exe,1288704,19.65,4.307,1,0,0
ember_a07f56cf2358.exe,814899,14.06,1.1,0,0,0
ember_e08c73918b84.exe,306818,13.68,1.244,0,0,0
ember_54cb38f23c93.exe,8254664,51.62,5.0,116,1,0
ember_18d3fe66d77c.exe,923295,20.09,5.555,283,2,0
ember_8fe6c0473e41.exe,21504,46.02,3.616,0,0,0
ember_5b2981209ab0.exe,637992,9.46,5.513,195,1,0
ember_199bc5215eea.exe,736264,14.01,4.258,309,1,0
ember_1f0c0c16624c.exe,15013528,9.52,1.319,0,0,0
ember_5ffcdb3df9c2.exe,638136,29.51,3.618,56,1,0
ember_43a733efd3bc.exe,1370112,11.42,3.747,1,0,0
ember_05da2b835ba9.exe,1044480,6.64,3.09,0,0,0
ember_a34be5ca16f4.exe,1180400,1.35,5.489,157,0,0
ember_345a67876f04.exe,1979776,0.75,2.65,0,0,0
ember_aea517200f7a.exe,7412089,5.09,5.41,9,0,0
ember_6a3012702a95.exe,45056,10.52,1.316,0,0,0
ember_4fc169ed9e0e.exe,5002800,1.11,7.038,7,0,0
ember_269b9a7e9ead.exe,645120,15.97,4.572,111,0,0
ember_36b01d063c20.exe,1194205,9.39,5.2,456,3,0
ember_903e05a17427.exe,225056,27.74,3.469,1,0,0
ember_657d894056f8.exe,809489,14.15,1.098,0,0,0
ember_82ae9d478be2.exe,41984,8.42,4.545,1,0,0
ember_4e56c97dd5c3.exe,733224,8.62,5.765,195,1,0
ember_2b40b3009c80.exe,387936,15.06,4.548,274,1,0
ember_d387dae03478.exe,271872,5.67,5.427,98,2,0
ember_be63ea0b370b.exe,19847,14.1,1.281,0,0,0
ember_c65e3c9e533e.exe,5001144,3.17,4.665,129,1,0
ember_d1a0c3860273.exe,22528,58.97,3.889,0,0,0
ember_6a3944e665ec.exe,279552,21.98,5.401,258,1,0
ember_4711e88a954e.exe,1740374,23.09,5.179,173,2,0
ember_7e4b8c01cee4.exe,140029,20.66,4.389,200,0,0
ember_1aeafa848891.exe,393432,30.77,0.0,32,0,0
ember_d092001312a4.exe,7168,41.84,3.149,1,0,0
ember_3efc3974ff3a.exe,5003058,0.9,4.429,168,0,0
ember_d71d32758a73.exe,1521664,15.84,6.966,0,0,0
ember_1e519638544e.exe,1299456,39.37,4.53,0,0,0
ember_095807fd976a.exe,30160,20.18,4.934,104,1,0
ember_22b740276a9a.exe,471688,6.72,4.81,1,0,0
ember_8e2d1b001bc2.exe,621620,18.63,3.955,367,1,0
ember_a06ea9d56295.exe,762880,12.98,3.841,1,0,0
ember_a53d03054d77.exe,176128,2.94,5.956,1,0,0
ember_20441781c959.exe,1549144,2.58,3.26,109,1,0
ember_f6a6f2ff5b5d.exe,802311,14.28,1.096,0,0,0
ember_69f868bc0301.exe,1715464,1.08,7.164,0,0,0
ember_1eb6d2c83efa.exe,1572352,17.56,5.287,1,0,0
ember_02d3ad04edf4.exe,240640,24.58,4.659,193,1,0
ember_0d50cb39abb9.exe,1814573,4.09,4.947,322,1,0
ember_97eaa153b4d9.exe,637952,44.6,4.516,64,1,0
ember_5e67c32d8b9a.exe,72192,31.14,3.564,1,0,0
ember_de2ea2243bad.exe,1851392,82.84,1.41,0,0,0
ember_aceba001b1f0.exe,662549,2.07,6.562,14,0,0
ember_bff6e3e72827.exe,1279368,13.15,4.891,15,0,0
ember_b692669517c8.exe,637992,9.46,5.513,195,1,0
ember_d2a0a0b5a627.exe,300949,4.2,6.917,14,0,0
ember_0e3db16ba49c.exe,43800,22.85,5.082,0,0,0
ember_1fc7ab47b088.exe,4096,52.25,3.309,1,0,0
ember_ae39fdd77ae1.exe,4280872,17.05,5.507,524,1,0
ember_216a699fb74f.exe,348802,19.53,1.047,0,0,0
ember_55447bf6923a.exe,30674134,0.86,3.497,171,0,0
ember_e5cd4bb4518b.exe,7168,55.85,4.297,0,0,0
ember_a2bf065fefd0.exe,253440,16.78,4.908,517,0,0
ember_51335619f14f.exe,539246,18.64,5.338,285,0,0
ember_686ed494d3d7.exe,1850016,5.43,5.299,19,0,0
ember_06aa5cc127c5.exe,89600,22.78,4.617,104,1,0
ember_c645426167d5.exe,375488,17.09,5.935,222,2,0
ember_c7edde25835d.exe,637992,9.46,5.513,195,1,0
ember_1a5aff881751.exe,295024,24.35,4.521,220,0,0
ember_c0733817079f.exe,2582200,19.77,5.198,375,2,0
ember_d7dc4c8d45c7.exe,20992,26.56,4.811,121,1,0
ember_894464e63861.exe,130840,38.76,3.709,25,1,0
ember_baccb2709c16.exe,80688,19.58,3.95,1,0,0
ember_e690e04b08d2.exe,610816,21.82,3.724,1,0,0
ember_36287186fe7a.exe,625912,28.01,3.642,1,0,0
ember_021b3859cd9a.exe,848384,11.42,4.972,209,1,0
ember_037fa05d126d.exe,2312192,0.93,7.249,14,0,0
ember_e9283edccecc.exe,440832,26.94,3.577,1,0,0
ember_b67d059bb4ec.exe,5561595,14.42,0.934,0,0,0
ember_33e6ebe66278.exe,5002764,3.26,5.224,312,2,0
ember_d8b4577539ef.exe,74240,25.82,3.393,1,0,0
ember_27f9014934cd.exe,6729700,1.39,5.161,95,1,0
ember_be2f24eb7da8.exe,637992,9.46,5.513,195,1,0
ember_61955a1e8d5c.exe,980480,22.25,4.89,1977,1,0
ember_7c39d9a56e24.exe,2895872,17.84,4.253,482,1,0
ember_11b15e82f83b.exe,24576,72.77,3.418,1,0,0
ember_fed8cf94aa95.exe,105984,24.26,4.244,67,1,0
ember_d63bffcf4bbf.exe,4096,29.57,1.613,0,0,0
ember_1b8942231f30.exe,2319872,19.8,4.952,275,1,0
ember_01662a1d7106.exe,58368,25.07,4.822,258,0,0
ember_0ee57816e7d1.exe,1499136,38.53,4.314,11,0,0
ember_63da14ca038e.exe,6144,50.54,3.558,1,0,0
ember_61f628c6cdb0.exe,23835136,18.32,5.595,126,1,0
ember_41a405c09784.exe,85922,4.74,0.666,0,0,0
ember_136ebd124c0d.exe,195555,1.25,3.942,0,0,0
ember_1f68e3ba77da.exe,212992,5.79,5.01,8,0,0
ember_52ee9fb0835d.exe,274432,18.14,3.743,1,0,0
ember_1481a9cd541b.exe,18016,10.14,3.999,0,0,0
ember_33fba970b265.exe,560128,20.29,4.842,226,1,0
ember_47077b4bd759.exe,2006016,28.86,3.064,1,0,0
ember_1a44780ef706.exe,803924,14.25,1.096,0,0,0
ember_26ecdf06a444.exe,80024,21.16,4.148,80,0,0
ember_5cd035b722b0.exe,342072,17.42,5.246,315,2,0
ember_8c6e02bdb9ae.exe,1025192,4.85,5.171,896,1,0
ember_03b5a4314cf8.exe,5002266,0.49,5.608,154,0,0
ember_ad918b6662ea.exe,28672,54.87,3.969,5,0,0
ember_2d72afc315ff.exe,1995064,17.8,1.483,0,0,0
ember_f6f8143056b8.exe,807053,14.2,1.097,0,0,0
ember_3c7e28b16c60.exe,6040944,18.54,5.09,834,2,0
ember_757955a020b0.exe,10485760,0.57,4.875,165,0,0
ember_f560fdae865b.exe,12288,41.68,4.399,35,0,0
ember_99f7e273ee46.exe,27136,34.76,3.453,206,0,0
ember_fdc804ab5aae.exe,24064,31.17,3.481,1,0,0
ember_7312a4c8a3fb.exe,5002280,0.55,3.356,64,0,0
ember_a996800bac5f.exe,69632,28.41,3.506,31,0,0
ember_10c4173a2ea4.exe,42576,15.16,4.76,0,0,0
ember_0e0c2ab67fb1.exe,26685,11.07,6.126,6,0,0
