Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_d7a1723f5d54.exe,965154,5.67,4.053,2,0,1
ember_60daeaef53fc.exe,88576,2.59,4.878,1,0,1
ember_e3c520f38c87.exe,12362,55.52,4.539,25,0,1
ember_90b5d62eecb4.exe,2026912,20.08,5.249,470,2,1
ember_66c5eb4fce5b.exe,1704448,13.17,6.513,1522,1,1
ember_70fe26280095.exe,151864,1.73,5.818,5,0,1
ember_74ba8836cba2.exe,329216,1.71,4.279,1,0,1
ember_146cfb5d194b.exe,969004,5.65,4.053,2,0,1
ember_260ee15130aa.exe,674304,14.27,5.161,600,5,1
ember_0d012b62523d.exe,13312,5.97,7.321,5,0,1
ember_8e916df0d88c.exe,968984,5.65,4.053,2,0,1
ember_6c65a8d6e650.exe,88667,2.59,4.878,1,0,1
ember_10b49395f9f6.exe,2470912,64.81,3.921,51,1,1
ember_6f6068f8666c.exe,307712,55.6,4.23,68,1,1
ember_49505441b3a2.exe,692224,12.8,5.692,14,0,1
ember_58904685140c.exe,114688,23.05,4.352,57,1,1
ember_66780a0d1a7a.exe,432640,24.75,5.57,76,1,1
ember_4d6109e8c7be.exe,503808,10.29,6.601,102,1,1
ember_618e260b3c97.exe,2626560,67.79,3.239,40,1,1
ember_f0f062f5c633.exe,965164,5.67,4.053,2,0,1
ember_74bb9aa83763.exe,965174,5.67,4.053,2,0,1
ember_f2ee56fb0ea8.exe,63808,19.98,4.487,171,0,1
ember_6280ee345ab6.exe,98304,36.53,4.321,191,0,1
ember_9f7147e894b3.exe,357376,18.42,4.708,15,1,1
ember_912ac7cc5673.exe,314560,3.37,5.287,3,0,1
ember_bb7653ebbfdd.exe,405504,20.48,3.785,68,0,1
ember_0f5fb64f0c5b.exe,3514368,21.03,6.414,114,1,1
ember_ae413f61dbbb.exe,780652,9.26,4.099,350,1,1
ember_1d1edf6738b5.exe,968424,5.65,4.053,2,0,1
ember_4936b83f5a68.exe,507392,22.86,5.053,216,2,1
ember_971183bb6cb7.exe,392293,12.2,6.281,161,1,1
ember_aa6563440124.exe,967634,5.66,4.053,2,0,1
ember_67b68828c41c.exe,969294,5.65,4.053,2,0,1
ember_13f4f1ccbb0c.exe,3584,74.33,3.27,8,0,1
ember_64bf4fb0e67b.exe,298383,60.83,3.658,105,3,1
ember_151a0c103dfb.exe,139264,20.26,5.557,54,0,1
ember_e198c0f49e45.exe,1175552,23.69,5.514,80,2,1
ember_70be13522f5e.exe,155648,5.37,5.891,96,2,1
ember_8504919bcdf9.exe,965044,5.67,4.053,2,0,1
ember_c92630bc5a63.exe,343612,6.03,5.037,61,0,1
ember_7ce23977271e.exe,409600,21.03,3.784,66,0,1
ember_a842a0456436.exe,5632,49.27,4.005,17,4,1
ember_3d0ec1b00922.exe,343618,6.08,5.037,61,0,1
ember_c16edbf125e0.exe,294912,16.83,4.573,55,0,1
ember_6c5832ad34a4.exe,962054,5.69,4.053,2,0,1
ember_6ec83b789106.exe,3584,74.33,3.271,8,0,1
ember_78f26362beb6.exe,616752,4.41,6.106,78,1,1
ember_e3d26ec854a4.exe,962154,5.69,4.053,2,0,1
ember_6b56f8bcf366.exe,552960,42.82,4.195,65,0,1
ember_b083726ff890.exe,39424,10.26,6.506,40,1,1
ember_4feab11a23cc.exe,343421,6.12,5.037,61,0,1
ember_83f7df1a63cd.exe,964754,5.67,4.053,2,0,1
ember_0e5373f457e1.exe,126991,10.91,5.704,54,0,1
ember_641b449275cb.exe,965844,5.67,4.053,2,0,1
ember_215c836a7c4c.exe,972800,30.62,5.578,516,2,1
ember_54c1281ffe4e.exe,460163,1.61,5.634,19,1,1
ember_d2ebaac633df.exe,965634,5.67,4.053,2,0,1
ember_57b83786f5ba.exe,503808,10.28,6.601,102,1,1
ember_3ebc7f81b57e.exe,1339392,43.75,5.659,0,0,1
ember_fdfad1d7db2f.exe,559848,12.14,5.847,185,2,1
ember_a5bab66aef20.exe,712192,11.09,5.317,14,0,1
ember_172fe4a493d8.exe,965984,5.67,4.053,2,0,1
ember_8bee21e3ed58.exe,1705353,18.88,4.095,80,0,1
ember_044cdd85eb22.exe,982528,0.79,4.675,29,1,1
ember_fffe0118058b.exe,754070,20.14,5.611,233,1,1
ember_ad755139b2f8.exe,359424,18.19,4.715,15,1,1
ember_8ab90c4c441f.exe,1352107,6.23,5.729,89,2,1
ember_d53e495851c5.exe,121344,1.63,6.951,3,0,1
ember_a2d009ef521b.exe,569344,7.5,6.708,224,2,1
ember_c82dc12a1066.exe,2727936,83.66,2.436,62,0,1
ember_4b1076d8bde0.exe,1610001,23.79,4.291,1,0,1
ember_ee0bfeb46edf.exe,143360,15.52,4.601,36,0,1
ember_be10a770a939.exe,343452,6.04,5.037,61,0,1
ember_f5a20d0e03d3.exe,959488,0.86,3.558,10,0,1
ember_e0dd98da979d.exe,2420736,1.15,7.927,24,0,1
ember_7c19b44c0ce5.exe,319492,22.69,6.45,72,0,1
ember_c40bdcf27d9f.exe,84992,56.12,2.248,7,1,1
ember_dbe3a8ad793d.exe,964774,5.67,4.053,2,0,1
ember_e603229b7019.exe,964534,5.67,4.053,2,0,1
ember_37249919e272.exe,409800,27.0,5.289,74,0,1
ember_be1fcdeb40bb.exe,66561,1.74,7.988,3,0,1
ember_6be8694ff3c6.exe,983552,0.85,4.663,29,1,1
ember_1ac939cac7f7.exe,675840,26.37,4.537,187,1,1
ember_255de61ddb99.exe,965654,5.67,4.053,2,0,1
ember_8f7b7a81b5bd.exe,203264,1.39,5.151,15,1,1
ember_779a8f0a4077.exe,559856,12.14,5.847,185,2,1
ember_d961105606bb.exe,102492,24.3,6.819,33,0,1
ember_1b6a2efae708.exe,1536512,13.71,5.058,10,0,1
ember_196389ed017d.exe,965104,5.67,4.053,2,0,1
ember_8e90bc926eb6.exe,675840,26.37,4.537,187,1,1
ember_3182b86654fe.exe,1035936,17.16,4.055,55,0,1
ember_019b12b77727.exe,190976,22.93,4.705,441,2,1
ember_14729de67c6f.exe,283237,28.09,4.055,55,0,1
ember_1a40adca6d0f.exe,343568,6.12,5.037,61,0,1
ember_01bb24e6eb9c.exe,177152,15.98,5.616,85,2,1
ember_fe4f649850b6.exe,88576,2.59,4.878,1,0,1
ember_942edb4411e8.exe,172032,21.75,4.506,135,0,1
ember_8d19e61c0ad1.exe,1058816,5.48,6.809,14,0,1
ember_1eca51cde016.exe,241664,25.62,6.364,7,0,1
ember_a5657dacdbec.exe,1607168,3.68,6.859,75,1,1
ember_8bf685babe52.exe,970764,5.64,4.053,2,0,1
ember_b449d6bc93e7.exe,5267459,57.99,3.024,13,0,1
ember_f6a545724c3d.exe,63820,19.97,4.491,171,0,1
ember_a3de4db25956.exe,967064,5.66,4.053,2,0,1
ember_963e1ea1d6b8.exe,1757184,0.28,6.719,0,0,1
ember_d2a44cd1ece5.exe,156160,25.43,4.942,160,2,1
ember_548809d79bbe.exe,139264,20.26,5.557,54,0,1
ember_339170065e95.exe,2186752,18.82,4.535,581,2,1
ember_36dfcf0deeb1.exe,126982,10.91,5.704,54,0,1
ember_38dc4300c65d.exe,961674,5.69,4.053,2,0,1
ember_1261ce0a5ff0.exe,1869408,1.71,4.603,8,0,1
ember_e4b53d77c063.exe,965484,5.67,4.053,2,0,1
ember_4dee434e3dc7.exe,964714,5.67,4.053,2,0,1
ember_b8d8cba192df.exe,966334,5.66,4.053,2,0,1
ember_89999338a3a5.exe,965834,5.67,4.053,2,0,1
ember_c35444f95d68.exe,939008,5.21,6.433,70,1,1
ember_8404c4059a0d.exe,409600,17.71,5.519,154,1,1
ember_626706f8ff9d.exe,965504,5.67,4.053,2,0,1
ember_4147bcc621e9.exe,59904,19.02,5.225,54,0,1
ember_e360c6aacdc9.exe,561288,12.06,5.864,187,2,1
ember_3dfafe88261c.exe,845824,11.26,5.324,16,0,1
ember_18632a883b28.exe,56320,15.86,5.453,17,0,1
ember_9242f049f370.exe,565248,6.7,5.928,94,1,1
ember_a4b3899be0f3.exe,85736,33.16,5.165,59,0,1
ember_580939cef6b3.exe,525141,72.38,4.482,105,3,1
ember_020465c973b4.exe,964934,5.67,4.053,2,0,1
ember_5f5019cb2a07.exe,139264,20.26,5.557,54,0,1
ember_344d424db921.exe,1250816,6.76,6.766,114,1,1
ember_2e3e02f51a62.exe,343634,6.03,5.037,61,0,1
ember_3079ff5ed702.exe,524288,7.38,5.414,83,1,1
ember_3f779d9227a4.exe,90112,43.17,3.787,1,0,1
ember_8298147ec13c.exe,2010112,2.1,6.926,106,1,1
ember_79a98cbef696.exe,323582,33.08,5.037,215,1,1
ember_e405615439af.exe,966644,5.66,4.053,2,0,1
ember_b2b79eaddca8.exe,1006080,19.15,5.818,75,1,1
ember_1b474b1b566c.exe,139264,20.26,5.557,54,0,1
ember_68a32418149f.exe,591340,4.54,3.162,386,1,1
ember_ec1b05b6182f.exe,962334,5.69,4.053,2,0,1
ember_8c7824194cb2.exe,118784,17.87,5.225,71,0,1
ember_135daaa3e4ac.exe,207872,10.13,5.516,1,0,1
ember_164c04e42a51.exe,1053696,10.93,5.709,81,1,1
ember_7ebbac167c40.exe,1364354,23.05,4.499,493,1,1
ember_5c55bb3b8a25.exe,139264,19.22,6.008,21,0,1
ember_7b55173bc2ac.exe,111017,72.32,3.735,55,1,1
ember_69d24ac2e0a5.exe,4963328,64.87,4.699,115,2,1
ember_0a501fad56c6.exe,963034,5.68,4.053,2,0,1
ember_39f3ca85b4ff.exe,864256,41.03,3.148,328,2,1
ember_126bb7ffd5e1.exe,538304,14.46,6.041,374,2,1
ember_36e85a62b315.exe,149195,16.91,4.665,71,1,1
ember_b6f5680630f9.exe,2058752,31.78,5.463,114,2,1
ember_a0d6324e5e45.exe,343427,6.04,5.037,61,0,1
ember_8e5806e08429.exe,139264,20.26,5.557,54,0,1
ember_4e6a6349945b.exe,123392,18.57,4.251,11,0,1
ember_aefca0cf1661.exe,532480,39.2,5.064,180,2,1
ember_75febabfb8cf.exe,1897984,50.62,5.44,82,1,1
ember_825e1fd9608e.exe,1542152,14.8,7.352,16,0,1
ember_c1d78c6b3b47.exe,3584,74.33,3.272,8,0,1
ember_781e17187a61.exe,101248,31.84,3.608,1,0,1
ember_aefaf6cd5efc.exe,1339392,43.83,5.661,0,0,1
ember_fdb62960040e.exe,139264,20.26,5.557,54,0,1
ember_bc1ca6977e16.exe,290816,20.34,4.805,113,0,1
ember_0fb742ec70d9.exe,948176,17.55,5.073,400,2,1
ember_7b1ab30d5ad0.exe,860672,12.39,5.808,322,2,1
ember_8a26339ebb41.exe,440832,20.46,5.639,67,1,1
ember_505aeb1096a4.exe,343615,6.08,5.037,61,0,1
ember_8e25d5bae1f6.exe,972564,5.63,4.053,2,0,1
ember_b9408cb2d2fa.exe,965874,5.67,4.053,2,0,1
ember_11cb1eb0b2c7.exe,102400,32.45,3.414,0,0,1
ember_3c01c66cad82.exe,2293248,72.72,4.292,69,1,1
ember_069ba6c56fd5.exe,139264,20.26,5.557,54,0,1
ember_350fbcf0d764.exe,1051720,34.78,5.064,405,2,1
ember_45aa29c7d674.exe,266240,17.76,5.353,221,2,1
ember_d84e15481b80.exe,147456,16.68,5.622,39,0,1
ember_65cc5aa23113.exe,28360,81.37,4.218,25,0,1
ember_8067d3e9c58d.exe,1468197,6.97,7.076,17,1,1
ember_6d4e884abdca.exe,99328,29.66,7.987,3,0,1
ember_2530444b3e28.exe,420896,17.26,5.663,235,1,1
ember_2d307b15f891.exe,1607168,3.69,6.857,75,1,1
ember_7b59fa97b6c0.exe,965924,5.67,4.053,2,0,1
ember_d6a7e7cf25bb.exe,641536,35.54,4.721,1,0,1
ember_83cd87dcad85.exe,343458,6.04,5.037,61,0,1
ember_4a57fdda73c7.exe,966964,5.66,4.053,2,0,1
ember_ea8609586e8e.exe,102848,31.36,3.608,1,0,1
ember_9462db19f28f.exe,967944,5.65,4.053,2,0,1
ember_0554b12b481f.exe,416768,17.23,6.785,127,1,1
ember_fa91a9e2d7d0.exe,88576,2.59,4.878,1,0,1
ember_2f94f21dfb20.exe,503808,10.29,6.601,102,1,1
ember_50a10ce044ab.exe,754240,2.81,4.699,8,0,1
ember_19c421ba9d2a.exe,155648,18.89,6.131,104,0,1
ember_83474cfca007.exe,1829376,17.02,4.414,581,2,1
ember_7e57cd67254f.exe,965384,5.67,4.053,2,0,1
ember_fda901833c3a.exe,91342,21.43,5.087,30,0,1
ember_a8a60e8e426e.exe,329216,8.32,4.643,3,0,1
ember_8077c9031216.exe,343448,6.12,5.037,61,0,1
ember_3c8c7451125e.exe,888868,14.82,4.47,467,4,1
ember_3e9414f19627.exe,354069,9.53,5.312,111,1,1
ember_7ca2362ff712.exe,971714,5.63,4.053,2,0,1
ember_ccf9d39085eb.exe,246101,3.76,5.634,91,1,1
ember_4d72434a332f.exe,238943,1.64,5.005,42,0,1
ember_65650bace4e8.exe,3584,74.33,3.274,8,0,1
ember_071b4da1b312.exe,331776,21.5,4.558,238,1,1
ember_62d468b31676.exe,753536,19.22,5.916,288,2,1
ember_af28d56a4b5a.exe,290816,15.36,5.182,38,0,1
ember_c102d47d9e56.exe,964814,5.67,4.053,2,0,1
ember_272500bcce87.exe,587472,24.81,4.134,55,0,1
ember_6aae65ff1718.exe,968364,5.65,4.053,2,0,1
ember_7ddebda00fcc.exe,966184,5.66,4.053,2,0,1
ember_e0eefb7b245e.exe,965484,5.67,4.053,2,0,1
ember_7aa3dd9c4edd.exe,1250816,6.77,6.766,114,1,1
ember_05bd34a53c56.exe,888868,14.82,4.47,467,4,1
ember_396c7f13a85b.exe,1694096,19.49,7.968,1,0,1
ember_393e844a5fc6.exe,964994,5.67,4.053,2,0,1
ember_cee1c6fc38c3.exe,522756,1.6,4.55,1,0,1
ember_bf693aa3916b.exe,139776,6.25,6.018,8,0,1
ember_faf628bce557.exe,966634,5.66,4.053,2,0,1
ember_feb74031532a.exe,238210,22.16,4.968,156,2,1
ember_8a4867ed9ac1.exe,3584,74.33,3.272,8,0,1
ember_cda08a9009ca.exe,965024,5.67,4.053,2,0,1
ember_53c7274208a7.exe,246053,3.77,5.634,91,1,1
ember_e136458148df.exe,276992,37.92,4.648,87,1,1
ember_860fba94185c.exe,964864,5.67,4.053,2,0,1
ember_190afd9737cb.exe,36864,50.41,4.186,49,1,1
ember_cb10a451895b.exe,1897984,50.62,5.443,82,1,1
ember_2d306130822b.exe,5909823,0.68,5.415,154,0,1
ember_bb3790fa6e36.exe,179712,1.54,5.193,15,1,1
ember_8435741ae7ff.exe,961654,5.69,4.053,2,0,1
ember_cfc18af24b95.exe,542208,18.18,4.739,91,1,1
ember_c3cf41e25b55.exe,966144,1.25,5.325,15,1,1
ember_c6a8af7ac430.exe,965074,5.67,4.053,2,0,1
ember_87aca7bebdfe.exe,126853,10.92,5.704,54,0,1
ember_ffa7dec74247.exe,135168,17.67,5.617,12,0,1
ember_caa5cae37b80.exe,11942,32.11,4.896,34,0,1
ember_31ecb4b24d94.exe,245973,3.77,5.634,91,1,1
ember_ff853fe97871.exe,966234,5.66,4.053,2,0,1
ember_fb49b4eb224c.exe,1339392,43.83,5.66,0,0,1
ember_9429bb7ff78a.exe,525309,72.36,4.482,105,3,1
ember_76dbfde54b19.exe,343571,6.08,5.037,61,0,1
ember_cc0f70d5b360.exe,470528,24.59,4.313,105,2,1
ember_c7187c58988a.exe,966334,5.66,4.053,2,0,1
ember_d5c89aa41335.exe,2863104,71.97,2.434,57,0,1
ember_e88dec22153f.exe,118272,16.41,3.583,31,1,1
ember_d014c8adc07a.exe,131200,20.92,6.117,25,0,1
ember_a3c4254857a1.exe,966044,5.67,4.053,2,0,1
ember_acd94bf8c9a1.exe,965484,5.67,4.053,2,0,1
ember_37a2866c4050.exe,965904,5.67,4.053,2,0,1
ember_86333f9183cc.exe,3584,74.33,3.268,8,0,1
ember_6cf0b3c9850b.exe,1673216,3.26,6.007,72,1,1
ember_f83f0bbdb514.exe,294399,83.7,3.184,201,0,1
ember_99f57fde759e.exe,3584,74.33,3.271,8,0,1
ember_7935602dbffc.exe,1335799,14.14,5.425,316,0,1
ember_9bfe8cd5a712.exe,965494,5.67,4.053,2,0,1
ember_ffca1f4cdc30.exe,964004,5.68,4.053,2,0,1
ember_b56a54eac153.exe,237898,22.12,4.968,156,2,1
ember_52fdceac60b3.exe,1482752,17.48,5.16,541,2,1
ember_2eac6d4576dd.exe,965664,5.67,4.053,2,0,1
ember_43092b2993c9.exe,699392,11.76,5.224,17,0,1
ember_e5b9911ae0e8.exe,983040,4.93,6.234,7,0,1
ember_8af1ac058dcb.exe,964884,5.67,4.053,2,0,1
ember_8813b91904ce.exe,585528,15.85,4.036,54,0,1
ember_759ed0ff5306.exe,413696,16.84,5.356,77,1,1
ember_3892d15d501f.exe,99328,99.53,0.071,3,0,1
ember_6900940de7a5.exe,8192,21.44,5.651,5,0,1
ember_c0d6b3e1f2aa.exe,168450,18.39,4.684,69,0,1
ember_4e13e36e63c5.exe,343535,6.04,5.037,61,0,1
ember_d28dfa1225a0.exe,967624,5.66,4.053,2,0,1
ember_472ccb17fc95.exe,3563520,66.69,4.293,70,2,1
ember_9e1ef9ea5f58.exe,1884842,38.58,4.055,55,0,1
ember_21771ccc4dce.exe,2528128,2.05,4.67,132,1,1
ember_e58c4ebc7a88.exe,969724,5.64,4.053,2,0,1
ember_7fa65217f0f8.exe,2350080,0.88,3.732,15,0,1
ember_e7175ef59394.exe,1250816,6.77,6.766,114,1,1
ember_36bc8658f38f.exe,966984,5.66,4.053,2,0,1
ember_99c68ef76831.exe,1339392,43.83,5.659,0,0,1
ember_ee5bf58932a5.exe,1011990,26.77,4.055,55,0,1
ember_3c436c6cee9f.exe,66561,1.7,7.989,3,0,1
ember_a01d08d13b29.exe,343495,6.04,5.037,61,0,1
ember_b61d94521df5.exe,3695104,65.7,4.432,50,2,1
ember_3659bd5f9d62.exe,139264,58.81,3.79,64,0,1
ember_9b74f40bc763.exe,971214,5.64,4.053,2,0,1
ember_533678a78ae6.exe,1701376,0.15,7.226,0,0,1
ember_c993712e330b.exe,964774,5.67,4.053,2,0,1
ember_9e4f65a883ef.exe,105984,17.82,4.835,6,0,1
ember_04d478426f04.exe,221190,13.91,3.646,58,0,1
ember_a61d042b9e67.exe,736256,12.24,5.118,78,1,1
ember_ee1647202c70.exe,208896,30.46,4.792,14,0,1
ember_ba4a5e96fe59.exe,967954,5.65,4.053,2,0,1
ember_2628f446edaa.exe,2738562,1.85,2.99,90,0,1
ember_afaf94a7a105.exe,126843,10.93,5.704,54,0,1
ember_9b226374bc16.exe,158208,28.46,4.7,1,0,1
ember_d325ce40106b.exe,965904,5.67,4.053,2,0,1
ember_c682c26d5937.exe,156912,24.75,5.269,39,0,1
ember_e849da25a900.exe,1562624,49.02,5.114,73,1,1
ember_e7c76dffd4cf.exe,968234,5.65,4.053,2,0,1
ember_daf5dde0f236.exe,185840,15.02,7.37,2,0,1
ember_faf22341cb01.exe,416768,18.06,5.314,136,2,1
ember_46960ad50350.exe,114688,15.17,4.566,60,0,1
ember_c34e7c59a572.exe,963524,5.68,4.053,2,0,1
ember_4bc7427d81fa.exe,39044,24.23,5.459,50,0,1
ember_f8eca76cdfa8.exe,1562624,49.02,5.111,73,1,1
ember_3533608fbaca.exe,525260,72.37,4.482,105,3,1
ember_478c205f3860.exe,300855,4.63,5.631,160,0,1
ember_f44d5284227a.exe,536576,4.99,3.827,47,1,1
ember_c14caf8f8293.exe,315392,9.63,5.188,73,0,1
ember_545f57432e89.exe,343382,6.04,5.037,61,0,1
ember_da202ada58b8.exe,99328,9.41,7.986,3,0,1
ember_e595df094b17.exe,246101,3.76,5.634,91,1,1
ember_380f0413cf82.exe,3584,74.33,3.272,8,0,1
ember_116b9f2ef201.exe,965124,5.67,4.053,2,0,1
ember_f388b37396b7.exe,495616,11.8,4.042,7,0,1
ember_35ab9158b7f4.exe,964444,5.68,4.053,2,0,1
ember_ecf1563bce6c.exe,965784,5.67,4.053,2,0,1
ember_b6ed7e6d32a5.exe,315753,11.25,4.848,84,1,1
ember_c50aa5479e93.exe,99328,28.58,7.985,3,0,1
ember_8f89f9b81385.exe,73728,29.99,4.014,34,0,1
ember_ca3013753749.exe,964114,5.68,4.053,2,0,1
ember_81bd184a10da.exe,395776,15.56,5.625,71,2,1
ember_8b9ebd7c5488.exe,1103824,25.82,3.317,60,0,1
ember_8141424b64e3.exe,2979784,19.41,4.457,1622,3,1
ember_b68a4c07ae93.exe,2293248,72.72,4.292,69,1,1
ember_ffe16270d28e.exe,3383296,72.29,3.085,105,2,1
ember_836bbf23abd9.exe,343380,6.04,5.037,61,0,1
ember_204eeb2f22f6.exe,139264,20.26,5.557,54,0,1
ember_f47df852ab33.exe,2738539,1.85,2.99,90,0,1
ember_781f8bb8c1a6.exe,264428,5.09,5.633,157,0,1
ember_1e773c540408.exe,967484,5.66,4.053,2,0,1
ember_6f5929ce0a29.exe,962814,5.68,4.053,2,0,1
ember_bc20e42bf80a.exe,126932,10.92,5.704,54,0,1
ember_f70ec1a2a1e5.exe,787848,22.95,5.674,234,2,1
ember_feb48a9d1b2e.exe,966004,5.67,4.053,2,0,1
ember_dbda9815e1fd.exe,233984,14.3,6.043,118,2,1
ember_2bfbf12a7315.exe,197632,33.2,4.867,3,0,1
ember_6dd1ac3323dd.exe,851090,2.73,4.817,167,0,1
ember_2e60143f82e3.exe,528384,28.56,4.178,276,1,1
ember_fc5307d98b14.exe,115014,12.29,4.824,39,1,1
ember_08321a83c033.exe,2651136,64.65,5.112,81,1,1
ember_a1c07e02178a.exe,1028096,25.78,4.276,166,2,1
ember_9a57ca4b0fd5.exe,342528,18.2,5.123,175,2,1
ember_08d393ade1d5.exe,88576,2.59,4.878,1,0,1
ember_d012507d9375.exe,969474,5.65,4.053,2,0,1
ember_2743a2614f1e.exe,435712,17.51,5.035,108,1,1
ember_4ed3379e15bb.exe,126999,10.91,5.704,54,0,1
ember_00f7054615c1.exe,139264,20.26,5.557,54,0,1
ember_5225c79e4648.exe,416768,18.06,5.314,136,2,1
ember_df9d26d06d03.exe,525187,72.38,4.482,105,3,1
ember_5d9bcb382990.exe,89379,18.98,6.59,153,1,1
ember_bc421763e23a.exe,1552288,23.38,5.23,432,2,1
ember_dd14b348fdf8.exe,964574,5.67,4.053,2,0,1
ember_a5f611374478.exe,608768,8.6,6.121,311,2,1
ember_d8da15629bf6.exe,803153,2.78,4.872,167,0,1
ember_e4f13b2cb8ed.exe,982528,0.76,4.796,29,1,1
ember_5d5baf643912.exe,965084,5.67,4.053,2,0,1
ember_a90c76105e01.exe,724616,3.79,3.162,386,1,1
ember_ced62843d82b.exe,431616,16.55,4.119,8,0,1
ember_d580fcee149b.exe,967054,5.66,4.053,2,0,1
ember_66728d4b6596.exe,971094,5.64,4.053,2,0,1
ember_a82793c30cc2.exe,179712,1.54,5.214,15,1,1
ember_2f811c35dde5.exe,1210368,5.54,3.97,1,0,1
ember_2ffe52d184da.exe,965044,5.67,4.053,2,0,1
ember_6f48b2eb24f1.exe,139264,20.26,5.557,54,0,1
ember_9c042086f986.exe,3584,74.33,3.275,8,0,1
ember_57fa09044156.exe,1572864,20.72,5.249,580,3,1
ember_025cbd4be71b.exe,964964,5.67,4.053,2,0,1
ember_64c2e494c8f9.exe,115712,11.17,7.978,3,0,1
ember_a9d1df49bbb8.exe,2061938,29.01,7.896,0,0,1
ember_332717fa945f.exe,963334,5.68,4.053,2,0,1
ember_bd5786577a85.exe,180224,1.43,5.21,15,1,1
ember_e898abbded8a.exe,139264,20.26,5.557,54,0,1
ember_0d11c0efd5b6.exe,964634,5.67,4.053,2,0,1
ember_ebf8f6fb6c8b.exe,656896,1.82,4.704,25,0,1
ember_527dc97e4765.exe,214528,9.84,5.516,1,0,1
ember_57358560c0a1.exe,14852,32.64,4.21,1,0,1
ember_2ac933b2d715.exe,964514,5.67,4.053,2,0,1
ember_c3bc3b425108.exe,964984,5.67,4.053,2,0,1
ember_37310fe71b05.exe,167936,17.13,4.567,63,0,1
ember_df65a2d55461.exe,184673,18.7,5.027,88,1,1
ember_83b179bb7ba5.exe,964904,5.67,4.053,2,0,1
ember_2744d28718fb.exe,503808,10.27,6.601,102,1,1
ember_e79a413efdf8.exe,3760128,17.9,6.266,514,1,1
ember_35f54be2c96c.exe,3584,74.33,3.274,8,0,1
ember_e3d51affbddc.exe,131200,20.92,6.117,25,0,1
ember_f47e20f6ea3a.exe,208896,30.46,4.792,14,0,1
ember_ea9f2821353e.exe,63808,19.98,4.487,171,0,1
ember_332b49affdc7.exe,1602524,20.72,3.251,113,1,1
ember_246c5350b69a.exe,606160,21.1,3.951,54,0,1
ember_3dba49c4a062.exe,690176,27.46,4.221,1,0,1
ember_fdfd036308cd.exe,123392,18.58,4.251,11,0,1
ember_843e88df6050.exe,525313,72.36,4.482,105,3,1
ember_de1d78f8c667.exe,966954,5.66,4.053,2,0,1
ember_0217199395d8.exe,1842408,1.82,5.304,213,1,1
ember_a6c57c2d964a.exe,1606424,1.28,4.697,8,0,1
ember_f1e1b9f77a3a.exe,109568,8.35,5.145,91,1,1
ember_1da603d2d79b.exe,672664,1.05,0.0,0,0,1
ember_3365bc14aaf1.exe,1897984,50.62,5.444,82,1,1
ember_bf05b6ad4569.exe,375752,19.75,5.519,385,1,1
ember_d77680626ac9.exe,441856,24.53,4.271,53,1,1
ember_1f9d58be1606.exe,965274,5.67,4.053,2,0,1
ember_14b37c995f26.exe,303104,11.13,6.782,1,0,1
ember_2e4422de5f83.exe,139264,20.26,5.557,54,0,1
ember_414b4ff3f2e0.exe,179176,32.99,4.055,55,0,1
ember_fe186b4cae41.exe,372224,21.5,4.956,102,2,1
ember_fb5bebbcf489.exe,965084,5.67,4.053,2,0,1
ember_d2c1b08dddaa.exe,345088,2.98,5.324,15,1,1
ember_fa130c2591d1.exe,3584,74.33,3.27,8,0,1
ember_3fae44c8de2e.exe,988160,26.53,4.171,1,0,1
ember_1a295a02d738.exe,206336,6.93,5.173,15,1,1
ember_d6c30f9b40ab.exe,1246720,13.8,5.972,114,2,1
ember_8d5143a35713.exe,967564,5.66,4.053,2,0,1
ember_e1b6fd9c0d7b.exe,556045,4.6,5.36,149,1,1
ember_299baaf29263.exe,152080,1.72,5.818,5,0,1
ember_00658e9747fd.exe,966184,5.66,4.053,2,0,1
ember_5454a6f019bf.exe,525273,72.36,4.482,105,3,1
ember_013aa05537bc.exe,63812,19.98,4.49,171,0,1
ember_e7f49f5df4f1.exe,2738581,1.93,2.99,90,0,1
ember_a76ac0e444e1.exe,2855936,2.21,6.195,75,1,1
ember_4264b3e62dd5.exe,141559,26.37,1.176,0,0,1
ember_421927baa130.exe,724656,3.79,3.162,386,1,1
ember_8cfe14470709.exe,559824,12.15,5.847,185,2,1
ember_1c13f9ed9dfa.exe,236920,2.67,5.569,42,0,1
ember_96c0df2104cf.exe,3637760,67.53,3.966,69,2,1
ember_a83352630a29.exe,965874,5.67,4.053,2,0,1
ember_b68e1c02cea5.exe,2076172,2.34,3.532,82,0,1
ember_64386fb62779.exe,99328,21.6,7.983,3,0,1
ember_dbad3a52f1c7.exe,581464,15.98,4.014,58,0,1
ember_641b1647c7f9.exe,592384,1.89,5.33,15,1,1
ember_58b44e754e0a.exe,1027847,12.02,5.282,467,4,1
ember_9281e5c4d225.exe,139264,20.26,5.557,54,0,1
ember_f05038a0ce92.exe,4418432,1.03,4.596,120,2,1
ember_d71d2ee5bfd4.exe,109784,11.8,4.487,171,0,1
ember_fb42cb7d759d.exe,126907,10.92,5.704,54,0,1
ember_922691b0ebe7.exe,126893,10.92,5.704,54,0,1
ember_aefb8f1e44be.exe,967254,5.66,4.053,2,0,1
